Time,Diff Angle,Left Motor Speed,Right Motor Speed,,,,,
27.18305159,2,41.401,41.4285,,,,,
27.1982305,3,41.401,41.4285,,,,,
27.21814656,2,41.401,41.4285,,,,,
27.23676777,3,41.401,41.4285,,,,,
27.26470184,3,41.401,41.4285,,,,,
27.2797339,4,23.582,40.214,,,,,
27.29508877,2,41.401,41.4285,,,,,
27.31332731,3,41.401,41.4285,,,,,
27.3333931,4,23.582,40.214,,,,,
27.36337805,2,41.401,41.4285,,,,,
27.38021207,3,41.401,41.4285,,,,,
27.40222025,3,41.401,41.4285,,,,,
27.41922283,4,23.582,40.214,,,,,
27.43441224,2,41.401,41.4285,,,,,
27.45572567,3,41.401,41.4285,,,,,
27.47572064,4,23.582,40.214,,,,,
27.49483585,4,23.582,40.214,,,,,
27.51149678,4,23.582,40.214,,,,,
27.53003788,4,23.582,40.214,,,,,
27.54654288,2,41.401,41.4285,,,,,
27.56304049,3,41.401,41.4285,,,,,
27.58173275,3,41.401,41.4285,,,,,
27.60114908,4,23.582,40.214,,,,,
27.69763708,3,41.401,41.4285,,,,,
27.71417546,2,41.401,41.4285,,,,,
27.72904801,3,41.401,41.4285,,,,,
27.74577379,2,41.401,41.4285,,,,,
27.76703,4,23.582,40.214,,,,,
27.78737855,3,41.401,41.4285,,,,,
27.80348682,3,41.401,41.4285,,,,,
27.82080555,4,23.582,40.214,,,,,
27.83768678,2,41.401,41.4285,,,,,
27.85707235,4,23.582,40.214,,,,,
27.87546206,3,41.401,41.4285,,,,,
27.89280295,3,41.401,41.4285,,,,,
27.90909648,3,41.401,41.4285,,,,,
27.92808104,4,23.582,40.214,,,,,
27.9437511,3,41.401,41.4285,,,,,
27.97903299,4,23.582,40.214,,,,,
28.0023613,4,23.582,40.214,,,,,
28.02056289,4,23.582,40.214,,,,,
28.0390532,3,41.401,41.4285,,,,,
28.0579412,4,23.582,40.214,,,,,
28.07396126,3,41.401,41.4285,,,,,
28.09398031,2,41.401,41.4285,,,,,
28.11206961,2,41.401,41.4285,,,,,
28.13313222,4,23.582,40.214,,,,,
28.15167022,3,41.401,41.4285,,,,,
28.16836357,4,23.582,40.214,,,,,
28.18856502,4,23.582,40.214,,,,,
28.21587896,4,23.582,40.214,,,,,
28.23347139,4,23.582,40.214,,,,,
28.25545645,3,41.401,41.4285,,,,,
28.27380085,2,41.401,41.4285,,,,,
28.28978395,3,41.401,41.4285,,,,,
28.30685377,3,41.401,41.4285,,,,,
28.32343769,3,41.401,41.4285,,,,,
28.34737062,3,41.401,41.4285,,,,,
28.36389375,2,41.401,41.4285,,,,,
28.38118696,4,23.582,40.214,,,,,
28.39929485,3,41.401,41.4285,,,,,
28.41724181,3,41.401,41.4285,,,,,
28.43274689,4,23.582,40.214,,,,,
28.45037889,3,41.401,41.4285,,,,,
28.46622491,2,41.401,41.4285,,,,,
28.48453832,2,41.401,41.4285,,,,,
28.51604581,2,41.401,41.4285,,,,,
28.53497505,3,41.401,41.4285,,,,,
28.55526805,2,41.401,41.4285,,,,,
28.57344937,2,41.401,41.4285,,,,,
28.59649181,3,41.401,41.4285,,,,,
28.61570597,3,41.401,41.4285,,,,,
28.63467383,4,23.582,40.214,,,,,
28.65356755,4,23.582,40.214,,,,,
28.67041564,2,41.401,41.4285,,,,,
28.68888116,3,41.401,41.4285,,,,,
28.70998502,4,23.582,40.214,,,,,
28.72566915,2,41.401,41.4285,,,,,
28.74433661,3,41.401,41.4285,,,,,
28.76697922,4,23.582,40.214,,,,,
28.78399682,2,41.401,41.4285,,,,,
28.79921842,4,23.582,40.214,,,,,
28.81599951,3,41.401,41.4285,,,,,
28.83225465,3,41.401,41.4285,,,,,
28.85126305,4,23.582,40.214,,,,,
28.86668324,4,23.582,40.214,,,,,
28.88196254,3,41.401,41.4285,,,,,
28.92678809,3,41.401,41.4285,,,,,
28.94309258,3,41.401,41.4285,,,,,
28.95822096,3,41.401,41.4285,,,,,
28.97503042,3,41.401,41.4285,,,,,
29.00325561,1,41.401,41.4285,,,,,
29.03961539,2,41.401,41.4285,,,,,
29.05612302,4,23.582,40.214,,,,,
29.07247281,3,41.401,41.4285,,,,,
29.0892272,6,23.582,40.214,,,,,
29.10580277,2,41.401,41.4285,,,,,
29.12285352,2,41.401,41.4285,,,,,
29.13968182,2,41.401,41.4285,,,,,
29.15581131,6,23.582,40.214,,,,,
29.17462444,3,41.401,41.4285,,,,,
29.19151878,3,41.401,41.4285,,,,,
29.23021793,3,41.401,41.4285,,,,,
29.2485261,3,41.401,41.4285,,,,,
29.26828003,3,41.401,41.4285,,,,,
29.28625345,1,41.401,41.4285,,,,,
29.32614279,3,41.401,41.4285,,,,,
29.34421945,3,41.401,41.4285,,,,,
29.36265492,4,23.582,40.214,,,,,
29.38173771,3,41.401,41.4285,,,,,
29.39988875,4,23.582,40.214,,,,,
29.41964817,2,41.401,41.4285,,,,,
29.44064617,3,41.401,41.4285,,,,,
29.45809937,3,41.401,41.4285,,,,,
29.47491241,3,41.401,41.4285,,,,,
29.49614215,3,41.401,41.4285,,,,,
29.55467343,4,23.582,40.214,,,,,
29.57502127,3,41.401,41.4285,,,,,
29.59215832,4,23.582,40.214,,,,,
29.60934901,3,41.401,41.4285,,,,,
29.63210702,2,41.401,41.4285,,,,,
29.64997506,3,41.401,41.4285,,,,,
29.66926384,3,41.401,41.4285,,,,,
29.68798971,4,23.582,40.214,,,,,
29.71133208,4,23.582,40.214,,,,,
29.73080111,2,41.401,41.4285,,,,,
29.74827051,4,23.582,40.214,,,,,
29.76492167,4,23.582,40.214,,,,,
29.78171897,3,41.401,41.4285,,,,,
29.80018258,3,41.401,41.4285,,,,,
29.81826258,3,41.401,41.4285,,,,,
29.84353828,4,23.582,40.214,,,,,
29.86219788,3,41.401,41.4285,,,,,
29.88098812,4,23.582,40.214,,,,,
29.90079188,3,41.401,41.4285,,,,,
29.91844559,3,41.401,41.4285,,,,,
29.93488359,3,41.401,41.4285,,,,,
29.95467114,3,41.401,41.4285,,,,,
29.9751451,3,41.401,41.4285,,,,,
29.99177647,3,41.401,41.4285,,,,,
30.01061678,3,41.401,41.4285,,,,,
30.03083086,3,41.401,41.4285,,,,,
30.04880953,3,41.401,41.4285,,,,,
30.06452703,3,41.401,41.4285,,,,,
30.08584285,3,41.401,41.4285,,,,,
30.10131693,3,41.401,41.4285,,,,,
30.11675334,3,41.401,41.4285,,,,,
30.13354158,3,41.401,41.4285,,,,,
30.15051436,4,23.582,40.214,,,,,
30.16851115,3,41.401,41.4285,,,,,
30.18689632,4,23.582,40.214,,,,,
30.20437598,3,41.401,41.4285,,,,,
30.22475934,6,23.582,40.214,,,,,
30.24030733,3,41.401,41.4285,,,,,
30.2656827,4,23.582,40.214,,,,,
30.28682995,2,41.401,41.4285,,,,,
30.30359912,1,41.401,41.4285,,,,,
30.31890273,2,41.401,41.4285,,,,,
30.33566046,4,23.582,40.214,,,,,
30.35893059,2,41.401,41.4285,,,,,
30.38581586,3,41.401,41.4285,,,,,
30.40371728,4,23.582,40.214,,,,,
30.42624617,2,41.401,41.4285,,,,,
30.44554782,2,41.401,41.4285,,,,,
30.46349001,3,41.401,41.4285,,,,,
30.4841516,3,41.401,41.4285,,,,,
30.50007343,2,41.401,41.4285,,,,,
30.51746655,1,41.401,41.4285,,,,,
30.53885126,3,41.401,41.4285,,,,,
30.55791378,3,41.401,41.4285,,,,,
30.57363915,4,23.582,40.214,,,,,
30.59167981,4,23.582,40.214,,,,,
30.60988665,3,41.401,41.4285,,,,,
30.63147569,3,41.401,41.4285,,,,,
30.6469152,3,41.401,41.4285,,,,,
30.66518736,2,41.401,41.4285,,,,,
30.68247652,3,41.401,41.4285,,,,,
30.69821811,3,41.401,41.4285,,,,,
30.76753306,3,41.401,41.4285,,,,,
30.78424335,2,41.401,41.4285,,,,,
30.80083251,3,41.401,41.4285,,,,,
30.81752706,4,23.582,40.214,,,,,
30.86323452,4,23.582,40.214,,,,,
30.88010788,3,41.401,41.4285,,,,,
30.90126085,4,23.582,40.214,,,,,
30.9190619,2,41.401,41.4285,,,,,
30.93708587,4,23.582,40.214,,,,,
30.95499372,4,23.582,40.214,,,,,
30.971385,3,41.401,41.4285,,,,,
30.98696423,3,41.401,41.4285,,,,,
31.00533438,4,23.582,40.214,,,,,
31.02331638,3,41.401,41.4285,,,,,
31.04458523,3,41.401,41.4285,,,,,
31.06248474,3,41.401,41.4285,,,,,
31.07821012,3,41.401,41.4285,,,,,
31.09374714,3,41.401,41.4285,,,,,
31.11081767,3,41.401,41.4285,,,,,
31.13446355,6,23.582,40.214,,,,,
31.15226388,3,41.401,41.4285,,,,,
31.17550921,3,41.401,41.4285,,,,,
31.19373131,4,23.582,40.214,,,,,
31.2092278,3,41.401,41.4285,,,,,
31.2323885,3,41.401,41.4285,,,,,
31.24941421,2,41.401,41.4285,,,,,
31.26986289,2,41.401,41.4285,,,,,
31.2923696,2,41.401,41.4285,,,,,
31.31390667,3,41.401,41.4285,,,,,
31.33818698,3,41.401,41.4285,,,,,
31.35618615,2,41.401,41.4285,,,,,
31.37360501,4,23.582,40.214,,,,,
31.39372492,2,41.401,41.4285,,,,,
31.40927434,3,41.401,41.4285,,,,,
31.42697167,3,41.401,41.4285,,,,,
31.44708419,3,41.401,41.4285,,,,,
31.4636755,4,23.582,40.214,,,,,
31.48015213,3,41.401,41.4285,,,,,
31.49526215,2,41.401,41.4285,,,,,
31.512784,1,41.401,41.4285,,,,,
31.58817148,6,23.582,40.214,,,,,
31.60529447,2,41.401,41.4285,,,,,
31.62156773,2,41.401,41.4285,,,,,
31.64033294,6,23.582,40.214,,,,,
31.65700531,3,41.401,41.4285,,,,,
31.67244482,3,41.401,41.4285,,,,,
31.69565678,3,41.401,41.4285,,,,,
31.7127533,4,23.582,40.214,,,,,
31.73091984,3,41.401,41.4285,,,,,
31.7474153,3,41.401,41.4285,,,,,
31.7645793,2,41.401,41.4285,,,,,
31.781914,3,41.401,41.4285,,,,,
31.80029845,3,41.401,41.4285,,,,,
31.82287002,3,41.401,41.4285,,,,,
31.86731696,4,23.582,40.214,,,,,
31.88576055,2,41.401,41.4285,,,,,
31.90744019,1,41.401,41.4285,,,,,
31.92598724,4,23.582,40.214,,,,,
31.94869781,3,41.401,41.4285,,,,,
31.96836281,3,41.401,41.4285,,,,,
31.98935819,3,41.401,41.4285,,,,,
32.00722909,2,41.401,41.4285,,,,,
32.02436852,3,41.401,41.4285,,,,,
32.04303956,3,41.401,41.4285,,,,,
32.06396675,4,23.582,40.214,,,,,
32.08137441,3,41.401,41.4285,,,,,
32.10336637,4,23.582,40.214,,,,,
32.11969972,4,23.582,40.214,,,,,
32.13547468,3,41.401,41.4285,,,,,
32.15422368,4,23.582,40.214,,,,,
32.16996527,3,41.401,41.4285,,,,,
32.18552446,6,23.582,40.214,,,,,
32.20055985,3,41.401,41.4285,,,,,
32.26725626,3,41.401,41.4285,,,,,
32.28545332,4,23.582,40.214,,,,,
32.30292416,4,23.582,40.214,,,,,
32.32292604,3,41.401,41.4285,,,,,
32.33990479,3,41.401,41.4285,,,,,
32.36964417,3,41.401,41.4285,,,,,
32.38445997,3,41.401,41.4285,,,,,
32.4005146,3,41.401,41.4285,,,,,
32.41809249,3,41.401,41.4285,,,,,
32.43442297,3,41.401,41.4285,,,,,
32.45573044,4,23.582,40.214,,,,,
32.47956061,4,23.582,40.214,,,,,
32.49481153,3,41.401,41.4285,,,,,
32.51139855,3,41.401,41.4285,,,,,
32.52767205,3,41.401,41.4285,,,,,
32.54546523,3,41.401,41.4285,,,,,
32.56255412,4,23.582,40.214,,,,,
32.57942677,4,23.582,40.214,,,,,
32.5966568,4,23.582,40.214,,,,,
32.64484596,3,41.401,41.4285,,,,,
32.66298079,3,41.401,41.4285,,,,,
32.67974472,2,41.401,41.4285,,,,,
32.69477344,3,41.401,41.4285,,,,,
32.71404743,3,41.401,41.4285,,,,,
32.73164439,2,41.401,41.4285,,,,,
32.7498312,3,41.401,41.4285,,,,,
32.76542735,3,41.401,41.4285,,,,,
32.78095508,3,41.401,41.4285,,,,,
32.79772878,3,41.401,41.4285,,,,,
32.84047914,3,41.401,41.4285,,,,,
32.85566759,3,41.401,41.4285,,,,,
32.87487674,3,41.401,41.4285,,,,,
32.89374375,2,41.401,41.4285,,,,,
32.91443539,3,41.401,41.4285,,,,,
32.94994283,6,23.582,40.214,,,,,
32.96661735,2,41.401,41.4285,,,,,
32.98324203,4,23.582,40.214,,,,,
33.00213885,3,41.401,41.4285,,,,,
33.04251647,2,41.401,41.4285,,,,,
33.05927515,4,23.582,40.214,,,,,
33.08029056,3,41.401,41.4285,,,,,
33.09676504,4,23.582,40.214,,,,,
33.11215544,2,41.401,41.4285,,,,,
33.13183022,4,23.582,40.214,,,,,
33.15018463,3,41.401,41.4285,,,,,
33.16744351,4,23.582,40.214,,,,,
33.18405366,3,41.401,41.4285,,,,,
33.20061922,4,23.582,40.214,,,,,
33.22252536,3,41.401,41.4285,,,,,
33.23900437,3,41.401,41.4285,,,,,
33.25555801,3,41.401,41.4285,,,,,
33.27556586,3,41.401,41.4285,,,,,
33.29676938,3,41.401,41.4285,,,,,
33.31573009,3,41.401,41.4285,,,,,
33.33066463,4,23.582,40.214,,,,,
33.34739184,4,23.582,40.214,,,,,
33.3641727,4,23.582,40.214,,,,,
33.38540673,4,23.582,40.214,,,,,
33.40755939,4,23.582,40.214,,,,,
33.42784548,3,41.401,41.4285,,,,,
33.44450068,4,23.582,40.214,,,,,
33.46183252,3,41.401,41.4285,,,,,
33.48024774,2,41.401,41.4285,,,,,
33.49904275,6,23.582,40.214,,,,,
33.51683688,4,23.582,40.214,,,,,
33.53524756,2,41.401,41.4285,,,,,
33.5508101,3,41.401,41.4285,,,,,
33.58964896,2,41.401,41.4285,,,,,
33.607584,2,41.401,41.4285,,,,,
33.62547326,3,41.401,41.4285,,,,,
33.64427662,6,23.582,40.214,,,,,
33.66057658,4,23.582,40.214,,,,,
33.68241525,2,41.401,41.4285,,,,,
33.69896293,3,41.401,41.4285,,,,,
33.71592689,2,41.401,41.4285,,,,,
33.7333014,2,41.401,41.4285,,,,,
33.75020576,3,41.401,41.4285,,,,,
33.76546049,1,41.401,41.4285,,,,,
33.78362179,4,23.582,40.214,,,,,
33.7999866,2,41.401,41.4285,,,,,
33.81534076,2,41.401,41.4285,,,,,
33.833009,3,41.401,41.4285,,,,,
33.84959936,3,41.401,41.4285,,,,,
33.87080669,3,41.401,41.4285,,,,,
33.88752794,3,41.401,41.4285,,,,,
33.90312386,3,41.401,41.4285,,,,,
33.92213345,2,41.401,41.4285,,,,,
33.94217896,4,23.582,40.214,,,,,
33.97413325,3,41.401,41.4285,,,,,
34.00460863,3,41.401,41.4285,,,,,
34.0203054,3,41.401,41.4285,,,,,
34.03779435,4,23.582,40.214,,,,,
34.05411172,2,41.401,41.4285,,,,,
34.07266998,3,41.401,41.4285,,,,,
34.08841109,4,23.582,40.214,,,,,
34.1042273,3,41.401,41.4285,,,,,
34.1249516,6,23.582,40.214,,,,,
34.14259291,4,23.582,40.214,,,,,
34.17157888,4,23.582,40.214,,,,,
34.1872189,2,41.401,41.4285,,,,,
34.20558548,4,23.582,40.214,,,,,
34.22367644,3,41.401,41.4285,,,,,
34.27133226,4,23.582,40.214,,,,,
34.28927946,2,41.401,41.4285,,,,,
34.30772567,3,41.401,41.4285,,,,,
34.32574081,2,41.401,41.4285,,,,,
34.34750199,2,41.401,41.4285,,,,,
34.37217975,6,23.582,40.214,,,,,
34.38858509,3,41.401,41.4285,,,,,
34.41085076,4,23.582,40.214,,,,,
34.42837429,4,23.582,40.214,,,,,
34.44472456,2,41.401,41.4285,,,,,
34.4616816,4,23.582,40.214,,,,,
34.47874069,2,41.401,41.4285,,,,,
34.4993875,2,41.401,41.4285,,,,,
34.51672602,4,23.582,40.214,,,,,
34.53343844,2,41.401,41.4285,,,,,
34.55479622,3,41.401,41.4285,,,,,
34.57136869,3,41.401,41.4285,,,,,
34.58654118,1,41.401,41.4285,,,,,
34.60403037,3,41.401,41.4285,,,,,
34.65058208,3,41.401,41.4285,,,,,
34.66816235,2,41.401,41.4285,,,,,
34.69254136,2,41.401,41.4285,,,,,
34.71034193,2,41.401,41.4285,,,,,
34.72568607,3,41.401,41.4285,,,,,
34.74239612,2,41.401,41.4285,,,,,
34.75939298,3,41.401,41.4285,,,,,
34.77895904,3,41.401,41.4285,,,,,
34.79567289,4,23.582,40.214,,,,,
34.81229639,4,23.582,40.214,,,,,
34.82968664,3,41.401,41.4285,,,,,
34.84647155,3,41.401,41.4285,,,,,
34.86168861,3,41.401,41.4285,,,,,
34.87757635,3,41.401,41.4285,,,,,
34.89437842,3,41.401,41.4285,,,,,
34.93640971,2,41.401,41.4285,,,,,
34.95521593,4,23.582,40.214,,,,,
34.97923303,4,23.582,40.214,,,,,
35.00265217,3,41.401,41.4285,,,,,
35.01980591,4,23.582,40.214,,,,,
35.03698802,3,41.401,41.4285,,,,,
35.05479765,3,41.401,41.4285,,,,,
35.07790589,4,23.582,40.214,,,,,
35.09445214,3,41.401,41.4285,,,,,
35.11548543,4,23.582,40.214,,,,,
35.13202834,4,23.582,40.214,,,,,
35.14721012,4,23.582,40.214,,,,,
35.164608,4,23.582,40.214,,,,,
35.18586874,4,23.582,40.214,,,,,
35.23886776,3,41.401,41.4285,,,,,
35.2608757,3,41.401,41.4285,,,,,
35.28468513,4,23.582,40.214,,,,,
35.30085349,4,23.582,40.214,,,,,
35.31967592,3,41.401,41.4285,,,,,
35.34018302,3,41.401,41.4285,,,,,
35.35638571,4,23.582,40.214,,,,,
35.37455297,3,41.401,41.4285,,,,,
35.39674306,3,41.401,41.4285,,,,,
35.41525888,3,41.401,41.4285,,,,,
35.43083167,1,41.401,41.4285,,,,,
35.44931531,6,23.582,40.214,,,,,
35.46713734,4,23.582,40.214,,,,,
35.48257923,6,23.582,40.214,,,,,
35.52699804,3,41.401,41.4285,,,,,
35.5455637,3,41.401,41.4285,,,,,
35.56403637,4,23.582,40.214,,,,,
35.58170104,3,41.401,41.4285,,,,,
35.59906888,2,41.401,41.4285,,,,,
35.62317896,4,23.582,40.214,,,,,
35.64023662,3,41.401,41.4285,,,,,
35.65953064,3,41.401,41.4285,,,,,
35.67783093,4,23.582,40.214,,,,,
35.69656897,3,41.401,41.4285,,,,,
35.71394777,3,41.401,41.4285,,,,,
35.73285079,3,41.401,41.4285,,,,,
35.74904418,4,23.582,40.214,,,,,
35.76645708,3,41.401,41.4285,,,,,
35.79889774,3,41.401,41.4285,,,,,
35.8165772,3,41.401,41.4285,,,,,
35.83478403,2,41.401,41.4285,,,,,
35.85300159,2,41.401,41.4285,,,,,
35.87082791,3,41.401,41.4285,,,,,
35.90423274,3,41.401,41.4285,,,,,
35.92304993,4,23.582,40.214,,,,,
35.94167042,3,41.401,41.4285,,,,,
35.95689082,3,41.401,41.4285,,,,,
35.97495079,4,23.582,40.214,,,,,
35.99334359,3,41.401,41.4285,,,,,
36.01444912,4,23.582,40.214,,,,,
36.03726649,3,41.401,41.4285,,,,,
36.0559504,4,23.582,40.214,,,,,
36.07522154,3,41.401,41.4285,,,,,
36.09586191,4,23.582,40.214,,,,,
36.11278582,3,41.401,41.4285,,,,,
36.1329174,4,23.582,40.214,,,,,
36.15630651,2,41.401,41.4285,,,,,
36.17468596,2,41.401,41.4285,,,,,
36.19367886,3,41.401,41.4285,,,,,
36.2105341,4,23.582,40.214,,,,,
36.22758675,3,41.401,41.4285,,,,,
36.24954128,4,23.582,40.214,,,,,
36.27499628,3,41.401,41.4285,,,,,
36.29152155,3,41.401,41.4285,,,,,
36.30998111,2,41.401,41.4285,,,,,
36.32965469,2,41.401,41.4285,,,,,
36.34991074,1,41.401,41.4285,,,,,
36.37421036,6,23.582,40.214,,,,,
36.40672064,3,41.401,41.4285,,,,,
36.42510223,1,41.401,41.4285,,,,,
36.44631314,2,41.401,41.4285,,,,,
36.46872568,2,41.401,41.4285,,,,,
36.49041343,6,23.582,40.214,,,,,
36.50866532,4,23.582,40.214,,,,,
36.52717233,3,41.401,41.4285,,,,,
36.54495716,4,23.582,40.214,,,,,
36.56759167,3,41.401,41.4285,,,,,
36.5884304,3,41.401,41.4285,,,,,
36.60428786,4,23.582,40.214,,,,,
36.62479997,3,41.401,41.4285,,,,,
36.64050817,4,23.582,40.214,,,,,
36.65967536,3,41.401,41.4285,,,,,
36.67643213,4,23.582,40.214,,,,,
36.69573879,3,41.401,41.4285,,,,,
36.71234512,3,41.401,41.4285,,,,,
36.72912884,3,41.401,41.4285,,,,,
36.74943376,4,23.582,40.214,,,,,
36.76792955,4,23.582,40.214,,,,,
36.78355742,4,23.582,40.214,,,,,
36.8005836,4,23.582,40.214,,,,,
36.81616926,3,41.401,41.4285,,,,,
36.83604479,4,23.582,40.214,,,,,
36.85674477,4,23.582,40.214,,,,,
36.91071916,3,41.401,41.4285,,,,,
36.92716646,6,23.582,40.214,,,,,
36.94520664,3,41.401,41.4285,,,,,
36.96449137,2,41.401,41.4285,,,,,
36.98092031,4,23.582,40.214,,,,,
37.00089383,4,23.582,40.214,,,,,
37.01909876,3,41.401,41.4285,,,,,
37.04085135,4,23.582,40.214,,,,,
37.05911946,4,23.582,40.214,,,,,
37.08182573,4,23.582,40.214,,,,,
37.0984292,4,23.582,40.214,,,,,
37.11838174,6,23.582,40.214,,,,,
37.13436365,4,23.582,40.214,,,,,
37.15387201,3,41.401,41.4285,,,,,
37.21837902,4,23.582,40.214,,,,,
37.23365116,4,23.582,40.214,,,,,
37.25030184,3,41.401,41.4285,,,,,
37.26540494,3,41.401,41.4285,,,,,
37.28068161,3,41.401,41.4285,,,,,
37.29934239,3,41.401,41.4285,,,,,
37.31850529,3,41.401,41.4285,,,,,
37.33335972,4,23.582,40.214,,,,,
37.34839892,3,41.401,41.4285,,,,,
37.36323857,4,23.582,40.214,,,,,
37.37856293,3,41.401,41.4285,,,,,
37.39671969,4,23.582,40.214,,,,,
37.41377497,3,41.401,41.4285,,,,,
37.42939687,4,23.582,40.214,,,,,
37.44602108,3,41.401,41.4285,,,,,
37.49110317,3,41.401,41.4285,,,,,
37.50604749,3,41.401,41.4285,,,,,
37.52078176,3,41.401,41.4285,,,,,
37.53584385,6,23.582,40.214,,,,,
37.55252695,2,41.401,41.4285,,,,,
37.56788635,4,23.582,40.214,,,,,
37.58663416,4,23.582,40.214,,,,,
37.60501766,3,41.401,41.4285,,,,,
37.62894106,4,23.582,40.214,,,,,
37.67532611,3,41.401,41.4285,,,,,
37.69341278,3,41.401,41.4285,,,,,
37.70867014,4,23.582,40.214,,,,,
37.72925377,2,41.401,41.4285,,,,,
37.74965048,4,23.582,40.214,,,,,
37.79516697,3,41.401,41.4285,,,,,
37.81034946,6,23.582,40.214,,,,,
37.82725596,3,41.401,41.4285,,,,,
37.84299374,2,41.401,41.4285,,,,,
37.86160779,2,41.401,41.4285,,,,,
37.90607166,3,41.401,41.4285,,,,,
37.92223763,2,41.401,41.4285,,,,,
37.93913364,3,41.401,41.4285,,,,,
37.95453143,4,23.582,40.214,,,,,
38.04939628,3,41.401,41.4285,,,,,
38.06453848,6,23.582,40.214,,,,,
38.08182788,3,41.401,41.4285,,,,,
38.0976398,3,41.401,41.4285,,,,,
38.1145916,3,41.401,41.4285,,,,,
38.1442852,3,41.401,41.4285,,,,,
38.15922403,7,23.582,40.214,,,,,
38.17426658,4,23.582,40.214,,,,,
38.18900466,4,23.582,40.214,,,,,
38.2039597,3,41.401,41.4285,,,,,
38.22048783,2,41.401,41.4285,,,,,
38.23817921,3,41.401,41.4285,,,,,
38.2556355,4,23.582,40.214,,,,,
38.27215433,3,41.401,41.4285,,,,,
38.28877115,3,41.401,41.4285,,,,,
38.30784297,2,41.401,41.4285,,,,,
38.32507372,3,41.401,41.4285,,,,,
38.34276843,3,41.401,41.4285,,,,,
38.36066413,4,23.582,40.214,,,,,
38.39915085,2,41.401,41.4285,,,,,
38.41504979,2,41.401,41.4285,,,,,
38.43186736,1,41.401,41.4285,,,,,
38.45165658,2,41.401,41.4285,,,,,
38.46742558,4,23.582,40.214,,,,,
38.48592138,4,23.582,40.214,,,,,
38.50269079,3,41.401,41.4285,,,,,
38.5244658,4,23.582,40.214,,,,,
38.54217458,3,41.401,41.4285,,,,,
38.56569743,4,23.582,40.214,,,,,
38.58423281,4,23.582,40.214,,,,,
38.60027981,4,23.582,40.214,,,,,
38.61994648,4,23.582,40.214,,,,,
38.64030695,2,41.401,41.4285,,,,,
38.65999746,3,41.401,41.4285,,,,,
38.67788935,4,23.582,40.214,,,,,
38.69880438,4,23.582,40.214,,,,,
38.71564603,4,23.582,40.214,,,,,
38.7326684,4,23.582,40.214,,,,,
38.75486445,6,23.582,40.214,,,,,
38.77946997,2,41.401,41.4285,,,,,
38.79816365,6,23.582,40.214,,,,,
38.81659532,4,23.582,40.214,,,,,
38.83557606,2,41.401,41.4285,,,,,
38.85528231,4,23.582,40.214,,,,,
38.87908816,2,41.401,41.4285,,,,,
38.90067887,4,23.582,40.214,,,,,
38.92025113,1,41.401,41.4285,,,,,
38.93906331,3,41.401,41.4285,,,,,
38.96382952,4,23.582,40.214,,,,,
38.99873185,2,41.401,41.4285,,,,,
39.0196104,4,23.582,40.214,,,,,
39.04217672,4,23.582,40.214,,,,,
39.05769682,2,41.401,41.4285,,,,,
39.07283139,3,41.401,41.4285,,,,,
39.08879328,4,23.582,40.214,,,,,
39.10878897,3,41.401,41.4285,,,,,
39.12414026,3,41.401,41.4285,,,,,
39.14016604,4,23.582,40.214,,,,,
39.16703653,3,41.401,41.4285,,,,,
39.19638491,2,41.401,41.4285,,,,,
39.21197581,2,41.401,41.4285,,,,,
39.22766757,4,23.582,40.214,,,,,
39.24306273,3,41.401,41.4285,,,,,
39.25845337,4,23.582,40.214,,,,,
39.27804637,3,41.401,41.4285,,,,,
39.29402876,2,41.401,41.4285,,,,,
39.30994773,3,41.401,41.4285,,,,,
39.33447242,2,41.401,41.4285,,,,,
39.36258268,6,23.582,40.214,,,,,
39.37779856,4,23.582,40.214,,,,,
39.39415359,4,23.582,40.214,,,,,
39.41281939,4,23.582,40.214,,,,,
39.43270278,4,23.582,40.214,,,,,
39.45444369,3,41.401,41.4285,,,,,
39.47218156,2,41.401,41.4285,,,,,
39.48971128,4,23.582,40.214,,,,,
39.50450397,4,23.582,40.214,,,,,
39.51967478,1,41.401,41.4285,,,,,
39.54178214,3,41.401,41.4285,,,,,
39.56128049,4,23.582,40.214,,,,,
39.58231258,3,41.401,41.4285,,,,,
39.60796571,2,41.401,41.4285,,,,,
39.62393713,3,41.401,41.4285,,,,,
39.63969851,4,23.582,40.214,,,,,
39.65755749,3,41.401,41.4285,,,,,
39.67873502,4,23.582,40.214,,,,,
39.69599128,3,41.401,41.4285,,,,,
39.72004175,3,41.401,41.4285,,,,,
39.74057674,3,41.401,41.4285,,,,,
39.75568652,3,41.401,41.4285,,,,,
39.77607155,4,23.582,40.214,,,,,
39.79632497,6,23.582,40.214,,,,,
39.81243253,4,23.582,40.214,,,,,
39.82874918,3,41.401,41.4285,,,,,
39.84683895,3,41.401,41.4285,,,,,
39.86341286,3,41.401,41.4285,,,,,
39.8797946,3,41.401,41.4285,,,,,
39.90302372,4,23.582,40.214,,,,,
39.92601681,4,23.582,40.214,,,,,
39.94157696,4,23.582,40.214,,,,,
39.958956,4,23.582,40.214,,,,,
39.97925591,3,41.401,41.4285,,,,,
39.99601412,7,23.582,40.214,,,,,
40.02043867,4,23.582,40.214,,,,,
40.04473066,6,23.582,40.214,,,,,
40.06053185,6,23.582,40.214,,,,,
40.07630682,6,23.582,40.214,,,,,
40.09198046,3,41.401,41.4285,,,,,
40.10998416,4,23.582,40.214,,,,,
