Time,Diff Angle,Left Motor Speed,Right Motor Speed
105.87994527816772,31,15.351,39.733000000000004
105.90026879310608,31,15.351,39.733000000000004
105.92040038108826,30,15.351,39.733000000000004
106.00033330917358,30,15.351,39.733000000000004
106.01815390586853,30,15.351,39.733000000000004
106.03359580039978,30,15.351,39.733000000000004
106.0486376285553,31,15.351,39.733000000000004
106.06385564804077,31,15.351,39.733000000000004
106.08155918121338,30,15.351,39.733000000000004
106.1001193523407,31,15.351,39.733000000000004
106.12687587738037,30,15.351,39.733000000000004
106.14764618873596,31,15.351,39.733000000000004
106.16660714149475,31,15.351,39.733000000000004
106.2090995311737,31,15.351,39.733000000000004
106.22670912742615,31,15.351,39.733000000000004
106.2426221370697,31,15.351,39.733000000000004
106.2610113620758,31,15.351,39.733000000000004
106.33936882019043,32,15.351,39.733000000000004
106.35508704185486,32,15.351,39.733000000000004
106.37124037742615,32,15.351,39.733000000000004
106.38761472702026,32,15.351,39.733000000000004
106.4040117263794,32,15.351,39.733000000000004
106.47848701477051,32,15.351,39.733000000000004
106.4958815574646,32,15.351,39.733000000000004
106.51845359802246,32,15.351,39.733000000000004
106.53583145141602,32,15.351,39.733000000000004
106.55333089828491,32,15.351,39.733000000000004
106.57039523124695,33,12.6045,35.5435
106.58973217010498,33,12.6045,35.5435
106.60785484313965,32,15.351,39.733000000000004
106.62959241867065,32,15.351,39.733000000000004
106.648353099823,33,12.6045,35.5435
106.7002182006836,33,12.6045,35.5435
106.71803212165833,33,12.6045,35.5435
106.7338924407959,33,12.6045,35.5435
106.75487303733826,33,12.6045,35.5435
106.7738733291626,32,15.351,39.733000000000004
106.79728055000305,33,12.6045,35.5435
106.81782364845276,32,15.351,39.733000000000004
106.83485174179077,33,12.6045,35.5435
106.8584258556366,33,12.6045,35.5435
106.87750148773193,33,12.6045,35.5435
106.89424109458923,33,12.6045,35.5435
106.91077661514282,33,12.6045,35.5435
106.93028211593628,32,15.351,39.733000000000004
106.94894909858704,33,12.6045,35.5435
106.97286033630371,33,12.6045,35.5435
106.98961544036865,33,12.6045,35.5435
107.07831859588623,33,12.6045,35.5435
107.09405064582825,34,12.6045,35.5435
107.11027312278748,35,12.6045,35.5435
107.13363218307495,34,12.6045,35.5435
107.15318059921265,35,12.6045,35.5435
107.19573068618774,35,12.6045,35.5435
107.211758852005,35,12.6045,35.5435
107.22753119468689,35,12.6045,35.5435
107.24417853355408,35,12.6045,35.5435
107.26080465316772,34,12.6045,35.5435
107.28027081489563,34,12.6045,35.5435
107.2984607219696,34,12.6045,35.5435
107.31497001647949,34,12.6045,35.5435
107.33731508255005,34,12.6045,35.5435
107.35521984100342,34,12.6045,35.5435
107.40912222862244,34,12.6045,35.5435
107.42530965805054,35,12.6045,35.5435
107.44343495368958,34,12.6045,35.5435
107.4670090675354,34,12.6045,35.5435
107.58271265029907,34,12.6045,35.5435
107.59946179389954,34,12.6045,35.5435
107.61553168296814,33,12.6045,35.5435
107.63173747062683,33,12.6045,35.5435
107.65174651145935,34,12.6045,35.5435
107.69773530960083,33,12.6045,35.5435
107.71553182601929,33,12.6045,35.5435
107.73284721374512,34,12.6045,35.5435
107.75831818580627,33,12.6045,35.5435
107.77944326400757,34,12.6045,35.5435
107.79718470573425,33,12.6045,35.5435
107.8177843093872,34,12.6045,35.5435
107.83759593963623,33,12.6045,35.5435
107.86000347137451,34,12.6045,35.5435
107.88625001907349,34,12.6045,35.5435
107.90317964553833,34,12.6045,35.5435
107.91917443275452,33,12.6045,35.5435
107.93702936172485,34,12.6045,35.5435
107.95507049560547,34,12.6045,35.5435
108.01270484924316,33,12.6045,35.5435
108.0315773487091,33,12.6045,35.5435
108.04738187789917,34,12.6045,35.5435
108.06278395652771,34,12.6045,35.5435
108.07813739776611,34,12.6045,35.5435
108.09812450408936,33,12.6045,35.5435
108.11918306350708,33,12.6045,35.5435
108.14223885536194,33,12.6045,35.5435
108.16642570495605,34,12.6045,35.5435
108.18994235992432,33,12.6045,35.5435
108.21065878868103,33,12.6045,35.5435
108.22689938545227,34,12.6045,35.5435
108.24280953407288,34,12.6045,35.5435
108.26071333885193,33,12.6045,35.5435
108.27951169013977,33,12.6045,35.5435
108.3420159816742,33,12.6045,35.5435
108.3658196926117,34,12.6045,35.5435
108.38409852981567,34,12.6045,35.5435
108.39959621429443,34,12.6045,35.5435
108.42040205001831,34,12.6045,35.5435
108.43830060958862,33,12.6045,35.5435
108.45795512199402,34,12.6045,35.5435
108.48483324050903,34,12.6045,35.5435
108.5012149810791,34,12.6045,35.5435
108.60083389282227,34,12.6045,35.5435
108.61616802215576,34,12.6045,35.5435
108.63503074645996,34,12.6045,35.5435
108.6538577079773,34,12.6045,35.5435
108.68018341064453,34,12.6045,35.5435
108.72684168815613,33,12.6045,35.5435
108.7453293800354,34,12.6045,35.5435
108.76329588890076,34,12.6045,35.5435
108.7805528640747,34,12.6045,35.5435
108.80404448509216,33,12.6045,35.5435
108.84754538536072,33,12.6045,35.5435
108.867258310318,33,12.6045,35.5435
108.89266276359558,33,12.6045,35.5435
108.91381859779358,33,12.6045,35.5435
108.9307107925415,33,12.6045,35.5435
108.95464253425598,33,12.6045,35.5435
108.9745364189148,34,12.6045,35.5435
108.99720478057861,33,12.6045,35.5435
109.01760911941528,34,12.6045,35.5435
109.04376792907715,34,12.6045,35.5435
109.06030058860779,34,12.6045,35.5435
109.07673263549805,34,12.6045,35.5435
109.09319615364075,33,12.6045,35.5435
109.11564493179321,33,12.6045,35.5435
109.16858148574829,33,12.6045,35.5435
109.18686580657959,34,12.6045,35.5435
109.2051773071289,34,12.6045,35.5435
109.22491192817688,34,12.6045,35.5435
109.24195337295532,34,12.6045,35.5435
109.26221370697021,34,12.6045,35.5435
109.28631091117859,34,12.6045,35.5435
109.30360722541809,34,12.6045,35.5435
109.32597208023071,34,12.6045,35.5435
109.38062357902527,34,12.6045,35.5435
109.39728593826294,34,12.6045,35.5435
109.41331505775452,35,12.6045,35.5435
109.43223166465759,35,12.6045,35.5435
109.45426106452942,34,12.6045,35.5435
109.5295057296753,35,12.6045,35.5435
