Date,Time,Latitude,Longitude,Initial Latitude,Initial Longitude,Bearing,Angle,Diff Angle,Left Motor Speed,Right Motor Speed
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,158,-126.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,158,-126.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,158,-126.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,158,-126.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,158,-126.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,159,-125.05406271011191,0,0
,,2.944381,101.874681,2.944382,101.874677,284.0540627101119,158,-126.05406271011191,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,159,-110.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,159,-110.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,157,-112.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,157,-112.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,157,-112.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,157,-112.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,157,-112.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944382,101.874682,2.944382,101.874677,269.99999987226875,158,-111.99999987226875,0,0
,,2.944383,101.874682,2.944382,101.874677,258.6755031462957,158,-100.67550314629568,0,0
,,2.944383,101.874682,2.944382,101.874677,258.6755031462957,157,-101.67550314629568,0,0
,,2.944383,101.874682,2.944382,101.874677,258.6755031462957,158,-100.67550314629568,0,0
,,2.944383,101.874682,2.944382,101.874677,258.6755031462957,158,-100.67550314629568,0,0
