Date,Time,Latitude,Longitude,Initial Latitude,Initial Longitude,Bearing,Angle,Diff Angle,Left Motor Speed,Right Motor Speed
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,336,-87.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,336,-87.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,336,-87.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,335,-88.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,335,-88.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,335,-88.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,334,-89.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,334,-89.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,333,-90.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,332,-91.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,332,-91.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,331,-92.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,331,-92.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,331,-92.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,330,-93.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,329,-94.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,329,-94.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,327,-96.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,328,-95.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,327,-96.40465718205581,0,0
,,2.944604,101.87445,2.944605,101.874452,63.40465718205583,327,-96.40465718205581,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,323,-81.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,323,-81.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,323,-81.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,322,-82.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,322,-82.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,321,-83.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,320,-84.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,319,-85.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,319,-85.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,318,-86.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,317,-87.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,317,-87.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,317,-87.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,316,-88.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,313,-91.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,313,-91.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,312,-92.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,311,-93.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,311,-93.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,310,-94.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,310,-94.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,309,-95.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,308,-96.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,307,-97.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,306,-98.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,306,-98.96215046750689,0,0
,,2.944603,101.87445,2.944605,101.874452,44.96215046750689,306,-98.96215046750689,0,0
,,2.944603,101.874451,2.944605,101.874452,26.53478382404063,303,-83.53478382404063,0,0
,,2.944603,101.874451,2.944605,101.874452,26.53478382404063,303,-83.53478382404063,0,0
,,2.944603,101.874451,2.944605,101.874452,26.53478382404063,302,-84.53478382404063,0,0
,,2.944603,101.874451,2.944605,101.874452,26.53478382404063,302,-84.53478382404063,0,0
,,2.944603,101.874451,2.944605,101.874452,26.53478382404063,301,-85.53478382404063,0,0
,,2.944603,101.874451,2.944605,101.874452,26.53478382404063,301,-85.53478382404063,0,0
,,2.944603,101.874451,2.944605,101.874452,26.53478382404063,299,-87.53478382404063,0,0
,,2.944603,101.874451,2.944605,101.874452,26.53478382404063,299,-87.53478382404063,0,0
,,2.944603,101.874451,2.944605,101.874452,26.53478382404063,299,-87.53478382404063,0,0
,,2.944603,101.874451,2.944605,101.874452,26.53478382404063,298,-88.53478382404063,0,0
,,2.944603,101.874451,2.944605,101.874452,26.53478382404063,298,-88.53478382404063,0,0
,,2.944603,101.874451,2.944605,101.874452,26.53478382404063,297,-89.53478382404063,0,0
,,2.944603,101.874451,2.944605,101.874452,26.53478382404063,297,-89.53478382404063,0,0
,,2.944603,101.874451,2.944605,101.874452,26.53478382404063,296,-90.53478382404063,0,0
,,2.944602,101.874452,2.944605,101.874452,360.0,295,-65.0,0,0
,,2.944602,101.874452,2.944605,101.874452,360.0,295,-65.0,0,0
,,2.944602,101.874452,2.944605,101.874452,360.0,294,-66.0,0,0
,,2.944602,101.874452,2.944605,101.874452,360.0,294,-66.0,0,0
,,2.944602,101.874452,2.944605,101.874452,360.0,294,-66.0,0,0
,,2.944602,101.874452,2.944605,101.874452,360.0,292,-68.0,0,0
,,2.944602,101.874452,2.944605,101.874452,360.0,292,-68.0,0,0
,,2.944602,101.874452,2.944605,101.874452,360.0,292,-68.0,0,0
,,2.944602,101.874452,2.944605,101.874452,360.0,292,-68.0,0,0
,,2.944602,101.874452,2.944605,101.874452,360.0,291,-69.0,0,0
,,2.944602,101.874452,2.944605,101.874452,360.0,290,-70.0,0,0
,,2.944602,101.874452,2.944605,101.874452,360.0,290,-70.0,0,0
,,2.944602,101.874452,2.944605,101.874452,360.0,290,-70.0,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,288,-53.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,288,-53.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,287,-54.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,287,-54.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,287,-54.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,287,-54.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,286,-55.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,285,-56.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,286,-55.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,285,-56.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,284,-57.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,284,-57.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,285,-56.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,284,-57.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,283,-58.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,283,-58.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,283,-58.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,282,-59.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,282,-59.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,280,-61.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,281,-60.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,281,-60.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,281,-60.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,280,-61.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,279,-62.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,279,-62.58774911440878,0,0
,,2.944602,101.874453,2.944605,101.874452,341.5877491144088,280,-61.58774911440878,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,278,-48.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,278,-48.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,278,-48.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,277,-49.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,277,-49.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,277,-49.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,277,-49.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,277,-49.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,276,-50.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,276,-50.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,276,-50.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,276,-50.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,275,-51.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,275,-51.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,274,-52.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,274,-52.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,274,-52.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,273,-53.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,273,-53.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,273,-53.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,273,-53.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,272,-54.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,273,-53.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,273,-53.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,273,-53.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,272,-54.344861776239554,0,0
,,2.944602,101.874454,2.944605,101.874452,326.34486177623955,271,-55.344861776239554,0,0
,,2.944602,101.874455,2.944605,101.874452,315.03784972886945,269,-46.037849728869446,0,0
,,2.944602,101.874455,2.944605,101.874452,315.03784972886945,271,-44.037849728869446,0,0
,,2.944602,101.874455,2.944605,101.874452,315.03784972886945,269,-46.037849728869446,0,0
,,2.944602,101.874455,2.944605,101.874452,315.03784972886945,269,-46.037849728869446,0,0
,,2.944602,101.874455,2.944605,101.874452,315.03784972886945,269,-46.037849728869446,0,0
,,2.944602,101.874455,2.944605,101.874452,315.03784972886945,269,-46.037849728869446,0,0
,,2.944602,101.874455,2.944605,101.874452,315.03784972886945,269,-46.037849728869446,0,0
,,2.944602,101.874455,2.944605,101.874452,315.03784972886945,269,-46.037849728869446,0,0
,,2.944602,101.874455,2.944605,101.874452,315.03784972886945,268,-47.037849728869446,0,0
,,2.944602,101.874455,2.944605,101.874452,315.03784972886945,268,-47.037849728869446,0,0
,,2.944602,101.874455,2.944605,101.874452,315.03784972886945,268,-47.037849728869446,0,0
,,2.944602,101.874455,2.944605,101.874452,315.03784972886945,268,-47.037849728869446,0,0
,,2.944602,101.874455,2.944605,101.874452,315.03784972886945,267,-48.037849728869446,0,0
,,2.944602,101.874455,2.944605,101.874452,315.03784972886945,266,-49.037849728869446,0,0
,,2.944602,101.874456,2.944605,101.874452,306.90624002068535,266,-40.906240020685345,0,0
,,2.944602,101.874456,2.944605,101.874452,306.90624002068535,266,-40.906240020685345,0,0
,,2.944602,101.874456,2.944605,101.874452,306.90624002068535,266,-40.906240020685345,0,0
,,2.944602,101.874456,2.944605,101.874452,306.90624002068535,266,-40.906240020685345,0,0
,,2.944602,101.874456,2.944605,101.874452,306.90624002068535,266,-40.906240020685345,0,0
,,2.944602,101.874456,2.944605,101.874452,306.90624002068535,266,-40.906240020685345,0,0
,,2.944602,101.874456,2.944605,101.874452,306.90624002068535,266,-40.906240020685345,0,0
,,2.944602,101.874456,2.944605,101.874452,306.90624002068535,265,-41.906240020685345,0,0
,,2.944602,101.874456,2.944605,101.874452,306.90624002068535,265,-41.906240020685345,0,0
,,2.944602,101.874456,2.944605,101.874452,306.90624002068535,265,-41.906240020685345,0,0
,,2.944602,101.874456,2.944605,101.874452,306.90624002068535,264,-42.906240020685345,0,0
,,2.944602,101.874456,2.944605,101.874452,306.90624002068535,264,-42.906240020685345,0,0
,,2.944602,101.874456,2.944605,101.874452,306.90624002068535,264,-42.906240020685345,0,0
,,2.944601,101.874457,2.944605,101.874452,308.6967399483275,264,-44.69673994832749,0,0
,,2.944601,101.874457,2.944605,101.874452,308.6967399483275,264,-44.69673994832749,0,0
,,2.944601,101.874457,2.944605,101.874452,308.6967399483275,264,-44.69673994832749,0,0
,,2.944601,101.874457,2.944605,101.874452,308.6967399483275,263,-45.69673994832749,0,0
,,2.944601,101.874457,2.944605,101.874452,308.6967399483275,263,-45.69673994832749,0,0
,,2.944601,101.874457,2.944605,101.874452,308.6967399483275,263,-45.69673994832749,0,0
,,2.944601,101.874457,2.944605,101.874452,308.6967399483275,263,-45.69673994832749,0,0
,,2.944601,101.874457,2.944605,101.874452,308.6967399483275,263,-45.69673994832749,0,0
,,2.944601,101.874457,2.944605,101.874452,308.6967399483275,262,-46.69673994832749,0,0
,,2.944601,101.874457,2.944605,101.874452,308.6967399483275,263,-45.69673994832749,0,0
,,2.944601,101.874457,2.944605,101.874452,308.6967399483275,262,-46.69673994832749,0,0
,,2.944601,101.874457,2.944605,101.874452,308.6967399483275,262,-46.69673994832749,0,0
,,2.944601,101.874457,2.944605,101.874452,308.6967399483275,262,-46.69673994832749,0,0
,,2.944601,101.874457,2.944605,101.874452,308.6967399483275,262,-46.69673994832749,0,0
,,2.944602,101.874458,2.944605,101.874452,296.59534277980055,261,-35.595342779800546,0,0
,,2.944602,101.874458,2.944605,101.874452,296.59534277980055,261,-35.595342779800546,0,0
,,2.944602,101.874458,2.944605,101.874452,296.59534277980055,261,-35.595342779800546,0,0
,,2.944602,101.874458,2.944605,101.874452,296.59534277980055,261,-35.595342779800546,0,0
,,2.944602,101.874458,2.944605,101.874452,296.59534277980055,261,-35.595342779800546,0,0
,,2.944602,101.874458,2.944605,101.874452,296.59534277980055,261,-35.595342779800546,0,0
,,2.944602,101.874458,2.944605,101.874452,296.59534277980055,260,-36.595342779800546,0,0
,,2.944602,101.874458,2.944605,101.874452,296.59534277980055,260,-36.595342779800546,0,0
,,2.944602,101.874458,2.944605,101.874452,296.59534277980055,260,-36.595342779800546,0,0
,,2.944602,101.874458,2.944605,101.874452,296.59534277980055,260,-36.595342779800546,0,0
,,2.944602,101.874458,2.944605,101.874452,296.59534277980055,260,-36.595342779800546,0,0
,,2.944602,101.874458,2.944605,101.874452,296.59534277980055,260,-36.595342779800546,0,0
,,2.944602,101.874458,2.944605,101.874452,296.59534277980055,259,-37.595342779800546,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,259,-34.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,258,-35.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,259,-34.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,258,-35.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,258,-35.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,258,-35.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,258,-35.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,258,-35.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,257,-36.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,257,-36.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,257,-36.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,257,-36.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,257,-36.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,257,-36.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,256,-37.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,256,-37.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,256,-37.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,256,-37.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,256,-37.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,256,-37.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,256,-37.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,255,-38.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,255,-38.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,255,-38.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,255,-38.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,255,-38.226011208075704,0,0
,,2.944602,101.874459,2.944605,101.874452,293.2260112080757,255,-38.226011208075704,0,0
,,2.944601,101.874459,2.944605,101.874452,299.7775009962638,254,-45.777500996263825,0,0
,,2.944601,101.874459,2.944605,101.874452,299.7775009962638,254,-45.777500996263825,0,0
,,2.944601,101.874459,2.944605,101.874452,299.7775009962638,254,-45.777500996263825,0,0
,,2.944601,101.874459,2.944605,101.874452,299.7775009962638,254,-45.777500996263825,0,0
,,2.944601,101.874459,2.944605,101.874452,299.7775009962638,254,-45.777500996263825,0,0
,,2.944601,101.874459,2.944605,101.874452,299.7775009962638,253,-46.777500996263825,0,0
,,2.944601,101.874459,2.944605,101.874452,299.7775009962638,253,-46.777500996263825,0,0
,,2.944601,101.874459,2.944605,101.874452,299.7775009962638,252,-47.777500996263825,0,0
,,2.944601,101.874459,2.944605,101.874452,299.7775009962638,253,-46.777500996263825,0,0
,,2.944601,101.874459,2.944605,101.874452,299.7775009962638,253,-46.777500996263825,0,0
,,2.944601,101.874459,2.944605,101.874452,299.7775009962638,252,-47.777500996263825,0,0
,,2.944601,101.874459,2.944605,101.874452,299.7775009962638,253,-46.777500996263825,0,0
,,2.944601,101.874459,2.944605,101.874452,299.7775009962638,252,-47.777500996263825,0,0
,,2.944601,101.874459,2.944605,101.874452,299.7775009962638,253,-46.777500996263825,0,0
